,date,price,unit,commodity_category,lat,lon,price_flag,admin2_name,aggregated_commodity_name,currency_code
1790,2022-04-03,9678.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1791,2022-04-10,9664.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1792,2022-04-17,9689.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1793,2022-04-24,9668.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1794,2022-05-01,9691.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1795,2022-05-08,9688.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1796,2022-05-15,9696.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1797,2022-05-22,9674.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1798,2022-05-29,9733.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1799,2022-06-05,9775.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1800,2022-06-12,9752.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1801,2022-06-19,9715.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1802,2022-06-26,9713.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1803,2022-07-03,9717.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1804,2022-07-10,9679.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1805,2022-07-17,9651.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1806,2022-07-24,9706.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1807,2022-07-31,9665.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1808,2022-08-07,9708.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1809,2022-08-14,9687.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1810,2022-08-21,9718.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1811,2022-08-28,9742.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1812,2022-09-04,9709.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1813,2022-09-11,9680.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1814,2022-09-18,9685.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1815,2022-09-25,9690.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1816,2022-10-02,9690.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1817,2022-10-09,9705.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1818,2022-10-16,9701.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1819,2022-10-23,9675.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1820,2022-10-30,9727.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1821,2022-11-06,9700.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1822,2022-11-13,9711.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1823,2022-11-20,9701.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1824,2022-11-27,9719.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1825,2022-12-04,9711.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1826,2022-12-11,9685.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1827,2022-12-18,9693.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1828,2022-12-25,9675.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1829,2023-01-01,9703.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1830,2023-01-08,9622.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1831,2023-01-15,9687.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1832,2023-01-22,9668.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1833,2023-01-29,9707.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1834,2023-02-05,9710.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1835,2023-02-12,9686.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1836,2023-02-19,9683.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1837,2023-02-26,9673.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1838,2023-03-05,9703.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1839,2023-03-12,9715.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1840,2023-03-19,9717.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1841,2023-03-26,9713.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1842,2023-04-02,9753.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1843,2023-04-09,9696.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1844,2023-04-16,9734.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1845,2023-04-23,9694.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1846,2023-04-30,9820.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1847,2023-05-07,9816.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1848,2023-05-14,9834.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1849,2023-05-21,9805.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1850,2023-05-28,9777.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1851,2023-06-04,9808.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1852,2023-06-11,9751.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1853,2023-06-18,9737.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1854,2023-06-25,9734.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1855,2023-07-02,9690.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1856,2023-07-09,9713.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1857,2023-07-16,9704.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1858,2023-07-23,9707.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1859,2023-07-30,9639.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1860,2023-08-06,9687.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1861,2023-08-13,9660.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1862,2023-08-20,9693.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1863,2023-08-27,9677.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1864,2023-09-03,9685.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1865,2023-09-10,9652.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1866,2023-09-17,9665.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1867,2023-09-24,9685.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1868,2023-10-01,9640.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1869,2023-10-08,9633.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1870,2023-10-15,9718.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1871,2023-10-22,9632.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1872,2023-10-29,9673.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1873,2023-11-05,9615.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1874,2023-11-12,9667.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1875,2023-11-19,9668.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1876,2023-11-26,9730.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1877,2023-12-03,9748.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1878,2023-12-10,9787.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1879,2023-12-17,9818.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1880,2023-12-24,9825.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1881,2023-12-31,9786.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1882,2024-01-07,9837.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1883,2024-01-14,9832.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,Livestock (cattle),MRU
1884,2019-03-17,1471.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1885,2019-03-24,1467.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1886,2019-03-31,1465.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1887,2019-04-07,1459.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1888,2019-04-14,1460.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1889,2019-04-21,1448.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1890,2019-04-28,1450.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1891,2019-05-05,1440.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1892,2019-05-12,1433.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1893,2019-05-19,1431.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1894,2019-05-26,1427.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1895,2019-06-02,1433.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1896,2019-06-09,1432.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1897,2019-06-16,1429.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1898,2019-06-23,1424.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1899,2019-06-30,1431.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1900,2019-07-07,1427.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1901,2019-07-14,1430.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1902,2019-07-21,1423.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1903,2019-07-28,1424.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1904,2019-08-04,1420.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1905,2019-08-11,1422.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1906,2019-08-18,1421.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1907,2019-08-25,1426.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1908,2019-09-01,1424.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1909,2019-09-08,1427.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1910,2019-09-15,1425.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1911,2019-09-22,1418.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1912,2019-09-29,1412.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1913,2019-10-06,1406.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1914,2019-10-13,1401.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1915,2019-10-20,1385.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1916,2019-10-27,1350.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1917,2019-11-03,1321.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1918,2019-11-10,1294.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1919,2019-11-17,1274.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1920,2019-11-24,1262.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1921,2019-12-01,1261.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1922,2019-12-08,1260.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1923,2019-12-15,1259.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1924,2019-12-22,1252.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1925,2019-12-29,1247.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1926,2020-01-05,1242.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1927,2020-01-12,1247.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1928,2020-01-19,1236.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1929,2020-01-26,1231.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1930,2020-02-02,1228.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1931,2020-02-09,1228.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1932,2020-02-16,1215.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1933,2020-02-23,1217.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1934,2020-03-01,1211.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1935,2020-03-08,1210.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1936,2020-03-15,1209.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1937,2020-03-22,1207.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1938,2020-03-29,1202.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1939,2020-04-05,1203.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1940,2020-04-12,1202.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1941,2020-04-19,1196.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1942,2020-04-26,1199.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1943,2020-05-03,1199.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1944,2020-05-10,1204.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1945,2020-05-17,1202.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1946,2020-05-24,1202.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1947,2020-05-31,1207.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1948,2020-06-07,1194.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1949,2020-06-14,1201.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1950,2020-06-21,1205.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1951,2020-06-28,1204.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1952,2020-07-05,1201.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1953,2020-07-12,1204.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1954,2020-07-19,1204.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1955,2020-07-26,1204.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1956,2020-08-02,1209.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1957,2020-08-09,1213.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1958,2020-08-16,1216.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1959,2020-08-23,1232.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
1960,2020-08-30,1239.0,Head,"meat, fish and eggs",16.640389,-12.498493,aggregate,Barkeol,"Livestock (goat, medium-sized male)",MRU
